row,dataset,old_var,new_var,text
2126,2023_cross,Q246_4,SUBSTANCE_USE_drugs_over_the_counter,"In the PAST SIX MONTHS, how often have you used the following medications when (a) they were not prescribed for you; or (b) which you took more of than you were supposed to take? - Over-the-counter medications (e.g., NyQuil, Benadryl, cough medicine, sleeping pills)"
2127,2023_cross,Q244_1,SUBSTANCE_USE_dast_10_scale_nonmedical,The questions below refer to your substance use in the past 12 months. - Have you used drugs other than those required for medical reasons?
2128,2023_cross,Q244_2,SUBSTANCE_USE_dast_10_scale_multiple_drug_use,The questions below refer to your substance use in the past 12 months. - Do you use more than one drug at a time?
2129,2023_cross,Q244_3,SUBSTANCE_USE_dast_10_scale_ability_to_stop,The questions below refer to your substance use in the past 12 months. - Are you always able to stop using drugs when you want to?
2130,2023_cross,Q244_4,SUBSTANCE_USE_dast_10_scale_blackouts_flashbacks,"The questions below refer to your substance use in the past 12 months. - Have you had ""blackouts"" or ""flashbacks"" as a result of drug use?"
2131,2023_cross,Q244_5,SUBSTANCE_USE_dast_10_scale_guilt,The questions below refer to your substance use in the past 12 months. - Do you ever feel bad or guilty about your drug use
2132,2023_cross,Q244_6,SUBSTANCE_USE_dast_10_scale_spouse_parent_complaints,The questions below refer to your substance use in the past 12 months. - Does your spouse (or parents) ever complain about your involvement with drugs
2133,2023_cross,Q244_7,SUBSTANCE_USE_dast_10_scale_family_neglect,The questions below refer to your substance use in the past 12 months. - Have you neglected your family because of your use of drugs?
2134,2023_cross,Q244_8,SUBSTANCE_USE_dast_10_scale_illegal_activities,The questions below refer to your substance use in the past 12 months. - Have you engaged in illegal activities in order to obtain drugs?
2135,2023_cross,Q244_9,SUBSTANCE_USE_dast_10_scale_withdrawal_symptoms,The questions below refer to your substance use in the past 12 months. - Have you ever experienced withdrawal symptoms (felt sick) when you stopped taking drugs?
2136,2023_cross,Q244_10,SUBSTANCE_USE_dast_10_scale_medical_problems,"The questions below refer to your substance use in the past 12 months. - Have you had medical problems as a result of your drug use (e.g., memory loss, hepatitis, convulsions, bleeding, etc.)?"
2137,2023_cross,Q190,NUTRITION_canadian_food_intake_screener_frequency_potatoes,"Over the past month, how often did you eat potatoes,  including baked, boiled, or mashed potatoes, or sweet  potatoes?   Do NOT include french fries, poutine, home  fries, or hash browns."
2138,2023_cross,Q206,NUTRITION_canadian_food_intake_screener_frequency_vegetables,"Over the past month, how often did you eat fresh, cooked, frozen, or canned vegetables?  Do NOT include potatoes, french fries, poutine, or other deepfried vegetables, or vegetable juices and drinks"
2139,2023_cross,Q207,NUTRITION_canadian_food_intake_screener_frequency_fruit,"Over the past month, how often did you eat fresh,  frozen, canned, or dried fruit?   Do NOT include fruit  juices and drinks."
2140,2023_cross,Q191,NUTRITION_canadian_food_intake_screener_frequency_animal_protein,"Over the past month, how often did you eat eggs,  beef, pork, wild meat, chicken or other poultry, fish,  shellfish, or other animal-based sources of protein?  Include canned fish and canned poultry.  Do NOT include fast food, hot dogs, sausages, beef jerky,  bacon, ham, or other deli or luncheon meats."
2141,2023_cross,Q192,NUTRITION_canadian_food_intake_screener_frequency_plant_protein,"Over the past month, how often did you eat nuts,  seeds, tofu, beans and lentils, peanut butter or other  nut butters, or other plant-based sources of protein?   Do NOT include green beans or packaged veggie  burgers and plant-based meats."
2142,2023_cross,Q197,NUTRITION_canadian_food_intake_screener_frequency_vegetable_oils,"Over the past month, how often did you have  margarine or vegetable oils (e.g., olive, canola, or  sunflower oil)?   Do NOT include lard, coconut oil, palm  oil, or butter."
2143,2023_cross,Q198,NUTRITION_canadian_food_intake_screener_frequency_deli_meats,"Over the past month, how often did you eat hot dogs,  sausages, beef jerky, bacon, ham or other deli or  luncheon meats?   Do NOT include fast food, canned  fish, canned poultry, or packaged veggie burgers and  plant-based meats."
2144,2023_cross,Q199,NUTRITION_canadian_food_intake_screener_frequency_fast_food,"Over the past month, how often did you eat food from  fast food restaurants, such as burgers, french fries,  poutine, pizza, submarine sandwiches, fried chicken,  burritos, or tacos?"
2145,2023_cross,Q203,NUTRITION_canadian_food_intake_screener_frequency_dairy,"Over the past month, how often did you eat yogurt, kefir, or cheese?"
2146,2023_cross,Q194,NUTRITION_canadian_food_intake_screener_frequency_unsweetened_milk,"Over the past month, how often did you have white cows milk or unsweetened plant-based beverages  (e.g., soy, almond, or oat milk)?   Do NOT include small  amounts in coffee or tea, or chocolate and other  sweetened milk."
2147,2023_cross,Q195,NUTRITION_canadian_food_intake_screener_frequency_sweetened_milk,"Over the past month, how often did you have  chocolate milk or other flavoured milk or sweetened plant-based beverages (e.g., soy, almond, or oat  milk)?   Do NOT include small amounts in coffee or tea,  or diet/artificially sweetened or sugar-free beverages."
2148,2023_cross,Q196,NUTRITION_canadian_food_intake_screener_frequency_sugary_drinks,"Over the past month, how often did you drink fruit  juice, fruit-flavoured drinks, soda or pop, sweetened sports or energy drinks, sweetened hot or iced coffee  or tea, or sweetened waters?   Do NOT include diet/artificially sweetened or sugar-free beverages,  such as diet soda."
2149,2023_cross,Q204,NUTRITION_canadian_food_intake_screener_frequency_whole_grains,"Over the past month, how often did you eat WHOLE WHEAT or WHOLE GRAIN breads, bagels, pasta, noodles,  quinoa, oats, brown or wild rice, breakfast cereals, or  other whole wheat or whole grain foods?   Do NOT include white breads, bagels, pasta, noodles, rice, or  refined breakfast cereals."
2150,2023_cross,Q202,NUTRITION_canadian_food_intake_screener_frequency_refined_grains,"Over the past month, how often did you eat WHITE breads, bagels, rice, pasta, noodles, or other refined  grains, such as breakfast cereals?   Do NOT include whole wheat or whole grain foods."
2151,2023_cross,Q201,NUTRITION_canadian_food_intake_screener_frequency_salty_snacks,"Over the past month, how often did you eat crackers,  chips, pretzels, popcorn, or other salty snacks?"
2152,2023_cross,Q200,NUTRITION_canadian_food_intake_screener_frequency_sugary_foods,"Over the past month, how often did you eat cookies,  cakes, muffins, pastries, granola bars, protein bars, ice  cream, candy, chocolate, sugary breakfast cereals, or  other sugary foods?"
2153,2023_cross,Q209,NUTRITION_canadian_food_intake_screener_frequency_social_meals,"Over the past month, how often did you eat a meal with other people (such as in a social setting, including a lunch with coworkers, dinner with family, brunch with friends, and so on)?"
2154,2023_cross,Q211,NUTRITION_canadian_food_intake_screener_frequency_solo_meals,"Over the past month, how often did you eat a meal alone (including if there were other people in your proximity but whom you were not socializing with or whom you did not know)?"
2155,2023_cross,Q251_1,NUTRITION_social_eating_parents,How often do you eat meals with each of the following people in your life? - Parents
2156,2023_cross,Q251_2,NUTRITION_social_eating_frequency_with_siblings,How often do you eat meals with each of the following people in your life? - Siblings
2157,2023_cross,Q251_3,NUTRITION_social_eating_frequency_with_significant_other,"How often do you eat meals with each of the following people in your life? - Significant other (Spouse, partner)"
2158,2023_cross,Q251_4,NUTRITION_social_eating_frequency_with_roommates,How often do you eat meals with each of the following people in your life? - Roommates
2159,2023_cross,Q251_5,NUTRITION_social_eating_frequency_with_friends,How often do you eat meals with each of the following people in your life? - Friends
2160,2023_cross,Q251_6,NUTRITION_social_eating_frequency_with_acquaintances,"How often do you eat meals with each of the following people in your life? - Coworkers, classmates, and other acquaintances"
